timestamp,tower_id,active_users,resource_block_util,backhaul_throughput_gbps
1783540397,TOWER_B,66,0.0596,0.323
1783540398,TOWER_A,799,0.4518,3.004
1783540399,TOWER_B,134,0.05,0.42
1783540400,TOWER_A,1482,0.7995,4.782
1783540401,TOWER_B,117,0.05,0.503
1783540402,TOWER_A,1152,0.6597,4.936
1783540403,TOWER_B,135,0.0689,0.371
1783540404,TOWER_A,1211,0.6719,5.024
1783540405,TOWER_B,56,0.05,0.209
1783540406,TOWER_A,1530,0.8856,3.332
1783540407,TOWER_B,85,0.05,0.224
1783540408,TOWER_A,1146,0.6153,3.071
1783540409,TOWER_B,140,0.0753,0.432
1783540410,TOWER_A,587,0.311,1.899
1783540411,TOWER_B,127,0.0548,0.381
1783540412,TOWER_A,1230,0.6775,5.185
1783540413,TOWER_B,128,0.0881,0.567
1783540414,TOWER_A,934,0.5155,3.253
1783540415,TOWER_B,132,0.0844,0.57
1783540416,TOWER_A,559,0.288,1.618
1783540417,TOWER_B,67,0.0756,0.297
1783540418,TOWER_A,968,0.5417,3.241
1783540419,TOWER_B,146,0.0768,0.644
1783540420,TOWER_A,790,0.4011,2.789
1783540421,TOWER_B,122,0.0688,0.586
1783540422,TOWER_A,959,0.5379,3.691
1783540423,TOWER_B,129,0.0676,0.6
1783540424,TOWER_A,1431,0.8049,3.108
1783540425,TOWER_B,110,0.0664,0.441
1783540426,TOWER_A,884,0.4726,3.309
1783540427,TOWER_B,133,0.0958,0.482
1783540428,TOWER_A,634,0.3496,1.443
1783540429,TOWER_B,136,0.0803,0.556
1783540430,TOWER_A,1513,0.8684,6.375
1783540431,TOWER_B,87,0.05,0.427
1783540432,TOWER_A,578,0.3208,2.16
1783540433,TOWER_B,113,0.0588,0.45
1783540434,TOWER_A,1463,0.777,5.647
1783540435,TOWER_B,99,0.0606,0.332
1783540436,TOWER_A,875,0.5304,3.649
1783540437,TOWER_B,85,0.0614,0.336
1783540438,TOWER_A,1444,0.801,4.488
1783540439,TOWER_B,55,0.05,0.161
1783540440,TOWER_A,716,0.4026,2.818
1783540441,TOWER_B,102,0.05,0.456
1783540442,TOWER_A,1316,0.7481,5.129
1783540443,TOWER_B,125,0.0565,0.355
1783540444,TOWER_A,841,0.4658,1.78
1783540445,TOWER_B,108,0.0643,0.279
1783540446,TOWER_A,885,0.4822,2.097
1783540447,TOWER_B,104,0.0719,0.504
1783540448,TOWER_A,1107,0.6373,4.406
1783540449,TOWER_B,71,0.05,0.35
1783540450,TOWER_A,1295,0.7477,4.124
1783540451,TOWER_B,86,0.0772,0.312
1783540452,TOWER_A,1195,0.6952,4.312
1783540453,TOWER_B,129,0.0506,0.463
1783540454,TOWER_A,553,0.2948,1.703
1783540455,TOWER_B,73,0.05,0.297
1783540456,TOWER_A,1408,0.77,3.226
1783540457,TOWER_B,73,0.0696,0.263
1783540458,TOWER_A,647,0.3319,1.559
1783540459,TOWER_B,59,0.05,0.122
1783540460,TOWER_A,557,0.3259,2.004
1783540461,TOWER_B,143,0.0923,0.42
1783540462,TOWER_A,1446,0.8047,6.529
1783540463,TOWER_B,126,0.0938,0.476
1783540464,TOWER_A,569,0.3417,2.033
1783540465,TOWER_B,59,0.05,0.2
1783540466,TOWER_A,804,0.4296,1.886
1783540467,TOWER_B,107,0.05,0.236
1783540468,TOWER_A,1318,0.7103,6.095
1783540469,TOWER_B,139,0.0617,0.545
1783540470,TOWER_A,1547,0.8838,6.88
1783540471,TOWER_B,54,0.05,0.129
1783540472,TOWER_A,1065,0.6106,4.516
1783540473,TOWER_B,98,0.05,0.417
1783540474,TOWER_A,720,0.4317,1.819
1783540475,TOWER_B,68,0.0546,0.226
1783540476,TOWER_A,723,0.4174,2.157
1783540477,TOWER_B,101,0.0549,0.34
1783540478,TOWER_A,767,0.4535,1.557
1783540479,TOWER_B,130,0.05,0.287
1783540480,TOWER_A,924,0.529,1.935
1783540481,TOWER_B,114,0.0646,0.503
1783540482,TOWER_A,645,0.3644,2.906
1783540483,TOWER_B,145,0.0803,0.703
1783540484,TOWER_A,1150,0.6542,5.413
1783540485,TOWER_B,88,0.05,0.335
1783540486,TOWER_A,1225,0.7081,4.761
1783540487,TOWER_B,50,0.05,0.152
1783540488,TOWER_A,1357,0.7595,6.596
1783540489,TOWER_B,124,0.0779,0.611
1783540490,TOWER_A,993,0.5542,4.675
1783540491,TOWER_B,130,0.0529,0.398
1783540492,TOWER_A,893,0.4808,2.562
1783540493,TOWER_B,71,0.05,0.353
1783540494,TOWER_A,909,0.4838,2.347
1783540495,TOWER_B,127,0.1021,0.526
1783540496,TOWER_A,1006,0.5579,4.747
1783540497,TOWER_B,72,0.0545,0.344
1783540498,TOWER_A,614,0.3516,2.323
1783540499,TOWER_B,131,0.1101,0.579
1783540500,TOWER_A,498,0.2415,2.32
1783540501,TOWER_B,68,0.05,0.229
1783540502,TOWER_A,1399,0.771,5.237
1783540503,TOWER_B,76,0.05,0.305
1783540504,TOWER_A,1079,0.6104,4.643
1783540505,TOWER_B,67,0.05,0.227
1783540506,TOWER_A,1502,0.8535,6.137
1783540507,TOWER_B,103,0.0869,0.48
1783540508,TOWER_A,514,0.2771,2.367
1783540509,TOWER_B,66,0.05,0.141
1783540510,TOWER_A,1145,0.6406,4.97
1783540511,TOWER_B,104,0.0904,0.302
1783540512,TOWER_A,1060,0.5979,2.477
1783540513,TOWER_B,139,0.09,0.301
1783540514,TOWER_A,1261,0.6958,5.84
1783540515,TOWER_B,79,0.05,0.379
1783540516,TOWER_A,1503,0.8152,5.572
1783540517,TOWER_B,147,0.0582,0.68
1783540518,TOWER_A,631,0.3492,2.852
1783540519,TOWER_B,129,0.0868,0.531
1783540520,TOWER_A,653,0.3681,2.806
1783540521,TOWER_B,102,0.05,0.224
1783540522,TOWER_A,1020,0.5661,4.14
1783540523,TOWER_B,130,0.1076,0.452
1783540524,TOWER_A,1394,0.7922,4.141
1783540525,TOWER_B,59,0.05,0.264
1783540526,TOWER_A,863,0.492,4.063
1783540527,TOWER_B,143,0.1137,0.522
1783540528,TOWER_A,599,0.3226,1.842
1783540529,TOWER_B,79,0.05,0.181
1783540530,TOWER_A,1432,0.8019,4.912
1783540531,TOWER_B,75,0.05,0.31
1783540532,TOWER_A,1429,0.7783,4.078
1783540533,TOWER_B,120,0.0714,0.577
1783540534,TOWER_A,1561,0.8552,5.783
1783540535,TOWER_B,118,0.0856,0.319
1783540536,TOWER_A,1266,0.7034,3.026
1783540537,TOWER_B,70,0.05,0.178
1783540538,TOWER_A,675,0.3487,1.768
1783540539,TOWER_B,105,0.0575,0.421
1783540540,TOWER_A,650,0.348,2.804
1783540541,TOWER_B,57,0.05,0.197
1783540542,TOWER_A,867,0.4796,4.302
1783540543,TOWER_B,78,0.05,0.333
1783540544,TOWER_A,480,0.2404,1.076
1783540545,TOWER_B,81,0.05,0.245
1783540546,TOWER_A,1207,0.6655,4.045
1783540547,TOWER_B,113,0.0738,0.478
1783540548,TOWER_A,569,0.2924,1.63
1783540549,TOWER_B,137,0.05,0.666
1783540550,TOWER_A,1018,0.5903,3.377
1783540551,TOWER_B,93,0.05,0.348
1783540552,TOWER_A,663,0.3562,1.365
1783540553,TOWER_B,116,0.0903,0.535
1783540554,TOWER_A,1179,0.6856,2.457
1783540555,TOWER_B,105,0.0604,0.471
1783540556,TOWER_A,921,0.5059,4.405
1783540557,TOWER_B,146,0.0671,0.637
1783540558,TOWER_A,525,0.3074,1.269
1783540559,TOWER_B,117,0.0906,0.473
1783540560,TOWER_A,1160,0.6121,4.61
1783540561,TOWER_B,60,0.05,0.226
1783540562,TOWER_A,1204,0.669,3.159
1783540563,TOWER_B,141,0.0873,0.495
1783540564,TOWER_A,1208,0.7031,3.932
1783540565,TOWER_B,86,0.0649,0.385
1783540566,TOWER_A,1478,0.7876,3.829
1783540567,TOWER_B,57,0.05,0.241
1783540568,TOWER_A,720,0.3887,1.598
1783540569,TOWER_B,107,0.05,0.523
1783540570,TOWER_A,1391,0.745,3.53
1783540571,TOWER_B,51,0.05,0.21
1783540572,TOWER_A,698,0.4076,2.903
1783540573,TOWER_B,55,0.05,0.159
1783540574,TOWER_A,1529,0.8567,4.328
1783540575,TOWER_B,81,0.05,0.181
1783540576,TOWER_A,783,0.4503,2.297
1783540577,TOWER_B,149,0.0912,0.42
1783540578,TOWER_A,1275,0.7154,5.256
1783540579,TOWER_B,68,0.05,0.195
1783540580,TOWER_A,1461,0.8015,4.799
1783540581,TOWER_B,67,0.05,0.249
1783540582,TOWER_A,979,0.5327,4.528
1783540583,TOWER_B,148,0.0931,0.736
1783540584,TOWER_A,1392,0.7664,4.703
1783540585,TOWER_B,138,0.0596,0.356
1783540586,TOWER_A,979,0.5281,4.314
1783540587,TOWER_B,89,0.0601,0.389
1783540588,TOWER_A,875,0.4418,2.609
1783540589,TOWER_B,109,0.0588,0.381
1783540590,TOWER_A,1442,0.7722,6.15
1783540591,TOWER_B,89,0.05,0.423
1783540592,TOWER_A,1266,0.6968,5.938
1783540593,TOWER_B,130,0.0677,0.596
1783540594,TOWER_A,664,0.3861,2.866
1783540595,TOWER_B,115,0.05,0.337
1783540596,TOWER_A,920,0.5154,4.015
1783540597,TOWER_B,71,0.05,0.257
1783540598,TOWER_A,1172,0.6562,4.609
1783540599,TOWER_B,86,0.0806,0.283
1783540600,TOWER_A,1437,0.7603,6.003
1783540601,TOWER_B,82,0.0536,0.255
1783540602,TOWER_A,513,0.3209,2.229
1783540603,TOWER_B,69,0.05,0.284
1783540604,TOWER_A,778,0.4263,2.432
1783540605,TOWER_B,89,0.0805,0.222
1783540606,TOWER_A,655,0.3848,2.507
1783540607,TOWER_B,61,0.0543,0.243
1783540608,TOWER_A,1037,0.5731,4.003
1783540609,TOWER_B,98,0.071,0.49
1783540610,TOWER_A,472,0.2481,2.359
1783540611,TOWER_B,83,0.05,0.252
1783540612,TOWER_A,1185,0.6319,4.379
1783540613,TOWER_B,148,0.0754,0.59
1783540614,TOWER_A,927,0.5214,3.238
1783540615,TOWER_B,102,0.0536,0.232
1783540616,TOWER_A,1454,0.7871,6.883
1783540617,TOWER_B,109,0.0822,0.266
1783540618,TOWER_A,889,0.4714,4.114
1783540619,TOWER_B,115,0.05,0.422
1783540620,TOWER_A,927,0.502,3.636
1783540621,TOWER_B,77,0.05,0.287
1783540622,TOWER_A,1334,0.7385,4.68
1783540623,TOWER_B,132,0.0583,0.529
1783540624,TOWER_A,1558,0.8633,7.126
1783540625,TOWER_B,105,0.05,0.4
1783540626,TOWER_A,1451,0.8,7.075
1783540627,TOWER_B,101,0.0776,0.23
1783540628,TOWER_A,618,0.3292,2.187
1783540629,TOWER_B,60,0.05,0.281
1783540630,TOWER_A,1126,0.6129,3.38
1783540631,TOWER_B,92,0.0525,0.22
1783540632,TOWER_A,1224,0.725,2.575
1783540633,TOWER_B,97,0.05,0.197
1783540634,TOWER_A,1234,0.6959,4.915
1783540635,TOWER_B,107,0.0805,0.344
1783540636,TOWER_A,798,0.4661,1.789
1783540637,TOWER_B,106,0.0503,0.483
1783540638,TOWER_A,1345,0.7416,5.945
1783540639,TOWER_B,63,0.05,0.193
1783540640,TOWER_A,966,0.5541,2.698
1783540641,TOWER_B,137,0.0786,0.671
1783540642,TOWER_A,1064,0.613,4.893
1783540643,TOWER_B,103,0.0529,0.273
1783540644,TOWER_A,1020,0.5554,5.04
1783540645,TOWER_B,51,0.05,0.142
1783540646,TOWER_A,786,0.4794,1.791
1783540647,TOWER_B,91,0.05,0.329
1783540648,TOWER_A,502,0.2498,1.725
1783540649,TOWER_B,56,0.05,0.239
1783540650,TOWER_A,736,0.4152,1.639
1783540651,TOWER_B,58,0.05,0.194
1783540652,TOWER_A,638,0.3906,1.675
1783540653,TOWER_B,82,0.05,0.228
1783540654,TOWER_A,872,0.4826,4.194
1783540655,TOWER_B,140,0.0527,0.565
1783540656,TOWER_A,897,0.5141,3.452
1783540657,TOWER_B,117,0.05,0.373
1783540658,TOWER_A,1374,0.7482,3.225
1783540659,TOWER_B,113,0.05,0.55
1783540660,TOWER_A,1574,0.8742,3.279
1783540661,TOWER_B,146,0.0553,0.541
1783540662,TOWER_A,644,0.3487,3.004
1783540663,TOWER_B,112,0.0546,0.528
1783540664,TOWER_A,1242,0.6836,3.989
1783540665,TOWER_B,57,0.05,0.184
1783540666,TOWER_A,676,0.3661,2.632
1783540667,TOWER_B,108,0.05,0.282
1783540668,TOWER_A,537,0.2851,1.17
1783540669,TOWER_B,58,0.05,0.22
1783540670,TOWER_A,1302,0.7222,4.452
1783540671,TOWER_B,61,0.05,0.201
1783540672,TOWER_A,1419,0.7813,4.845
1783540673,TOWER_B,107,0.0693,0.256
1783540674,TOWER_A,1496,0.8257,6.472
1783540675,TOWER_B,98,0.05,0.473
1783540676,TOWER_A,1255,0.6919,5.224
1783540677,TOWER_B,93,0.0663,0.464
1783540678,TOWER_A,923,0.5307,3.752
1783540679,TOWER_B,60,0.05,0.125
1783540680,TOWER_A,781,0.4776,1.57
1783540681,TOWER_B,65,0.05,0.185
1783540682,TOWER_A,477,0.2648,1.936
1783540683,TOWER_B,115,0.05,0.254
1783540684,TOWER_A,886,0.4678,4.028
1783540685,TOWER_B,87,0.0829,0.348
1783540686,TOWER_A,1028,0.5756,2.917
1783540687,TOWER_B,92,0.068,0.291
1783540688,TOWER_A,620,0.3426,2.284
1783540689,TOWER_B,116,0.0671,0.292
1783540690,TOWER_A,1234,0.7194,3.316
1783540691,TOWER_B,148,0.1031,0.522
1783540692,TOWER_A,557,0.2594,2.703
1783540693,TOWER_B,122,0.1043,0.406
1783540694,TOWER_A,585,0.325,2.72
1783540695,TOWER_B,108,0.0673,0.443
1783540696,TOWER_A,1545,0.8814,4.775
1783540697,TOWER_B,149,0.05,0.711
1783540698,TOWER_A,1535,0.8555,6.664
1783540699,TOWER_B,56,0.05,0.21
1783540700,TOWER_A,1041,0.5693,3.044
1783540701,TOWER_B,75,0.05,0.247
1783540702,TOWER_A,633,0.3576,1.855
1783540703,TOWER_B,125,0.0826,0.37
1783540704,TOWER_A,1555,0.8629,4.284
1783540705,TOWER_B,129,0.0501,0.579
1783540706,TOWER_A,978,0.5701,4.074
1783540707,TOWER_B,80,0.0699,0.168
1783540708,TOWER_A,1289,0.7231,3.194
1783540709,TOWER_B,73,0.05,0.162
1783540710,TOWER_A,525,0.3356,1.64
1783540711,TOWER_B,114,0.0925,0.497
1783540712,TOWER_A,1356,0.7415,3.329
1783540713,TOWER_B,105,0.05,0.239
1783540714,TOWER_A,1017,0.5646,3.118
1783540715,TOWER_B,112,0.0517,0.296
1783540716,TOWER_A,1429,0.7683,6.319
1783540717,TOWER_B,75,0.05,0.282
1783540718,TOWER_A,643,0.3676,1.486
1783540719,TOWER_B,107,0.0678,0.22
1783540720,TOWER_A,513,0.2868,1.341
1783540721,TOWER_B,76,0.05,0.196
1783540722,TOWER_A,1112,0.6413,4.711
1783540723,TOWER_B,118,0.0571,0.475
1783540724,TOWER_A,1509,0.8544,3.586
1783540725,TOWER_B,87,0.05,0.185
1783540726,TOWER_A,1252,0.7183,4.786
1783540727,TOWER_B,96,0.0542,0.335
1783540728,TOWER_A,1331,0.7174,3.601
1783540729,TOWER_B,140,0.0592,0.321
1783540730,TOWER_A,1195,0.6472,4.153
1783540731,TOWER_B,70,0.05,0.235
1783540732,TOWER_A,669,0.3388,2.985
1783540733,TOWER_B,128,0.0582,0.547
1783540734,TOWER_A,1110,0.6278,4.759
1783540735,TOWER_B,61,0.05,0.216
1783540736,TOWER_A,954,0.5356,3.401
1783540737,TOWER_B,124,0.0871,0.606
1783540738,TOWER_A,694,0.3817,3.042
1783540739,TOWER_B,74,0.0605,0.37
1783540740,TOWER_A,1072,0.6167,3.03
1783540741,TOWER_B,117,0.089,0.47
1783540742,TOWER_A,1510,0.8372,5.259
1783540743,TOWER_B,135,0.05,0.324
1783540744,TOWER_A,1132,0.6077,3.27
1783540745,TOWER_B,92,0.05,0.221
1783540746,TOWER_A,888,0.4908,3.934
1783540747,TOWER_B,100,0.05,0.48
1783540748,TOWER_A,971,0.5475,4.178
1783540749,TOWER_B,140,0.0659,0.682
1783540750,TOWER_A,1352,0.7666,4.75
1783540751,TOWER_B,138,0.0538,0.572
1783540752,TOWER_A,644,0.3517,3.028
1783540753,TOWER_B,73,0.0554,0.156
1783540754,TOWER_A,1247,0.7098,4.036
1783540755,TOWER_B,58,0.05,0.124
1783540756,TOWER_A,1155,0.6511,3.604
1783540757,TOWER_B,71,0.05,0.219
1783540758,TOWER_A,508,0.236,1.126
1783540759,TOWER_B,76,0.05,0.281
1783540760,TOWER_A,1168,0.6262,3.458
1783540761,TOWER_B,110,0.0771,0.356
1783540762,TOWER_A,1124,0.6615,5.412
1783540763,TOWER_B,137,0.0926,0.607
1783540764,TOWER_A,1111,0.6642,2.817
1783540765,TOWER_B,114,0.0569,0.443
1783540766,TOWER_A,702,0.3827,2.911
1783540767,TOWER_B,114,0.0739,0.324
1783540768,TOWER_A,819,0.4827,3.595
1783540769,TOWER_B,63,0.0701,0.313
1783540770,TOWER_A,559,0.344,2.022
1783540771,TOWER_B,142,0.0942,0.535
1783540772,TOWER_A,1582,0.9073,4.106
1783540773,TOWER_B,69,0.05,0.311
1783540774,TOWER_A,1391,0.8091,4.146
1783540775,TOWER_B,146,0.05,0.503
1783540776,TOWER_A,489,0.294,1.233
1783540777,TOWER_B,94,0.0675,0.443
1783540778,TOWER_A,1315,0.7067,4.709
1783540779,TOWER_B,88,0.05,0.273
1783540780,TOWER_A,921,0.5225,2.768
1783540781,TOWER_B,133,0.05,0.481
1783540782,TOWER_A,1188,0.6275,2.856
1783540783,TOWER_B,130,0.05,0.463
1783540784,TOWER_A,1586,0.8563,7.718
1783540785,TOWER_B,79,0.0712,0.236
1783540786,TOWER_A,756,0.4048,1.997
1783540787,TOWER_B,126,0.1062,0.468
1783540788,TOWER_A,899,0.511,2.921
1783540789,TOWER_B,135,0.0605,0.325
1783540790,TOWER_A,801,0.4475,1.794
1783540791,TOWER_B,113,0.05,0.559
1783540792,TOWER_A,1523,0.8282,3.475
1783540793,TOWER_B,122,0.0747,0.484
1783540794,TOWER_A,871,0.5077,2.081
1783540795,TOWER_B,141,0.05,0.648
1783540796,TOWER_A,1441,0.7802,6.122
1783540797,TOWER_B,72,0.05,0.315
1783540798,TOWER_A,738,0.4514,2.29
1783540799,TOWER_B,72,0.0519,0.225
1783540800,TOWER_A,1323,0.735,5.29
1783540801,TOWER_B,81,0.05,0.23
1783540802,TOWER_A,1310,0.7238,4.723
1783540803,TOWER_B,130,0.0718,0.345
1783540804,TOWER_A,655,0.407,3.252
1783540805,TOWER_B,89,0.05,0.396
1783540806,TOWER_A,1387,0.7418,6.625
1783540807,TOWER_B,87,0.05,0.423
1783540808,TOWER_A,1069,0.6218,5.294
1783540809,TOWER_B,111,0.0656,0.497
1783540810,TOWER_A,1028,0.593,3.564
1783540811,TOWER_B,92,0.05,0.326
1783540812,TOWER_A,1547,0.8645,3.421
1783540813,TOWER_B,141,0.0935,0.46
1783540814,TOWER_A,1540,0.8486,4.014
1783540815,TOWER_B,134,0.0753,0.323
1783540816,TOWER_A,904,0.5144,1.856
1783540817,TOWER_B,103,0.1071,0.481
1783540818,TOWER_A,773,0.4188,2.698
1783540819,TOWER_B,90,0.05,0.264
1783540820,TOWER_A,503,0.2933,1.538
1783540821,TOWER_B,101,0.05,0.315
1783540822,TOWER_A,503,0.3037,1.575
1783540823,TOWER_B,104,0.0577,0.41
1783540824,TOWER_A,834,0.4557,3.37
1783540825,TOWER_B,143,0.0815,0.647
1783540826,TOWER_A,863,0.5291,2.771
1783540827,TOWER_B,94,0.05,0.399
1783540828,TOWER_A,818,0.4212,2.98
1783540829,TOWER_B,132,0.097,0.497
1783540830,TOWER_A,1564,0.8636,6.336
1783540831,TOWER_B,95,0.05,0.441
1783540832,TOWER_A,1341,0.7177,3.233
1783540833,TOWER_B,99,0.0876,0.42
1783540834,TOWER_A,1297,0.7561,4.658
1783540835,TOWER_B,100,0.05,0.318
1783540836,TOWER_A,1105,0.6166,2.213
1783540837,TOWER_B,136,0.1046,0.336
1783540838,TOWER_A,851,0.4633,3.538
1783540839,TOWER_B,119,0.0713,0.38
1783540840,TOWER_A,972,0.5599,2.23
1783540841,TOWER_B,68,0.05,0.145
1783540842,TOWER_A,883,0.5116,1.973
1783540843,TOWER_B,117,0.05,0.282
1783540844,TOWER_A,612,0.3299,2.036
1783540845,TOWER_B,98,0.0596,0.255
1783540846,TOWER_A,675,0.3739,1.963
1783540847,TOWER_B,72,0.05,0.151
1783540848,TOWER_A,937,0.5124,4.428
1783540849,TOWER_B,54,0.05,0.218
1783540850,TOWER_A,1352,0.7156,4.975
1783540851,TOWER_B,113,0.0714,0.309
1783540852,TOWER_A,548,0.321,1.319
1783540853,TOWER_B,82,0.0766,0.288
1783540854,TOWER_A,1352,0.7797,4.11
1783540855,TOWER_B,125,0.0864,0.365
1783540856,TOWER_A,886,0.4732,2.524
1783540857,TOWER_B,149,0.0966,0.558
1783540858,TOWER_A,1429,0.7916,4.843
1783540859,TOWER_B,108,0.0565,0.401
1783540860,TOWER_A,1372,0.7569,4.504
1783540861,TOWER_B,101,0.0639,0.444
1783540862,TOWER_A,1056,0.5696,3.951
1783540863,TOWER_B,142,0.0884,0.304
1783540864,TOWER_A,1311,0.7166,4.44
1783540865,TOWER_B,127,0.05,0.374
1783540866,TOWER_A,1203,0.6911,4.785
1783540867,TOWER_B,56,0.05,0.202
1783540868,TOWER_A,1276,0.7217,5.922
1783540869,TOWER_B,92,0.05,0.266
1783540870,TOWER_A,734,0.3943,1.55
1783540871,TOWER_B,97,0.0903,0.384
1783540872,TOWER_A,718,0.387,2.606
1783540873,TOWER_B,91,0.0764,0.376
1783540874,TOWER_A,1372,0.758,5.658
1783540875,TOWER_B,111,0.0641,0.482
1783540876,TOWER_A,1120,0.659,4.262
1783540877,TOWER_B,69,0.05,0.188
1783540878,TOWER_A,855,0.4781,3.543
1783540879,TOWER_B,86,0.05,0.2
1783540880,TOWER_A,1280,0.7296,4.449
1783540881,TOWER_B,127,0.0762,0.582
1783540882,TOWER_A,865,0.4661,3.812
1783540883,TOWER_B,147,0.1336,0.71
1783540884,TOWER_A,1031,0.5602,3.658
1783540885,TOWER_B,90,0.05,0.197
1783540886,TOWER_A,664,0.3669,2.954
1783540887,TOWER_B,90,0.05,0.405
1783540888,TOWER_A,651,0.3625,1.608
1783540889,TOWER_B,136,0.05,0.323
1783540890,TOWER_A,961,0.5549,4.28
1783540891,TOWER_B,54,0.05,0.228
1783540892,TOWER_A,1533,0.8476,3.604
1783540893,TOWER_B,82,0.0504,0.245
1783540894,TOWER_A,961,0.5125,3.056
1783540895,TOWER_B,97,0.05,0.323
1783540896,TOWER_A,1013,0.5795,3.157
1783540897,TOWER_B,93,0.062,0.272
1783540898,TOWER_A,949,0.5082,4.072
1783540899,TOWER_B,123,0.0832,0.592
1783540900,TOWER_A,1572,0.9351,3.941
1783540901,TOWER_B,59,0.05,0.194
1783540902,TOWER_A,1106,0.6422,4.466
1783540903,TOWER_B,110,0.0637,0.349
1783540904,TOWER_A,872,0.4795,2.783
1783540905,TOWER_B,60,0.05,0.231
1783540906,TOWER_A,1205,0.6885,5.611
1783540907,TOWER_B,107,0.0691,0.32
1783540908,TOWER_A,1541,0.8778,5.808
1783540909,TOWER_B,132,0.0908,0.527
1783540910,TOWER_A,1096,0.6321,3.35
1783540911,TOWER_B,100,0.0807,0.205
1783540912,TOWER_A,1592,0.8776,4.03
1783540913,TOWER_B,148,0.0899,0.428
1783540914,TOWER_A,729,0.4085,3.169
1783540915,TOWER_B,64,0.05,0.289
1783540916,TOWER_A,502,0.2582,1.566
1783540917,TOWER_B,140,0.1088,0.4
1783540918,TOWER_A,652,0.3772,3.063
1783540919,TOWER_B,54,0.0657,0.151
1783540920,TOWER_A,595,0.3411,1.316
1783540921,TOWER_B,110,0.0576,0.444
1783540922,TOWER_A,1584,0.874,5.389
1783540923,TOWER_B,62,0.05,0.134
1783540924,TOWER_A,1273,0.704,3.517
1783540925,TOWER_B,94,0.05,0.364
1783540926,TOWER_A,1117,0.6342,2.681
1783540927,TOWER_B,72,0.05,0.322
1783540928,TOWER_A,1341,0.7328,6.266
1783540929,TOWER_B,65,0.05,0.317
1783540930,TOWER_A,761,0.4315,1.966
1783540931,TOWER_B,85,0.062,0.375
1783540932,TOWER_A,1200,0.681,3.83
1783540933,TOWER_B,59,0.05,0.167
1783540934,TOWER_A,1511,0.8214,3.467
1783540935,TOWER_B,145,0.0659,0.41
1783540936,TOWER_A,989,0.5271,2.585
1783540937,TOWER_B,94,0.0637,0.205
1783540938,TOWER_A,1549,0.8451,3.878
1783540939,TOWER_B,52,0.05,0.215
1783540940,TOWER_A,867,0.5037,4.1
1783540941,TOWER_B,86,0.05,0.255
1783540942,TOWER_A,1354,0.7494,5.711
1783540943,TOWER_B,57,0.05,0.271
1783540944,TOWER_A,1236,0.7003,6.09
1783540945,TOWER_B,50,0.05,0.193
1783540946,TOWER_A,1332,0.7399,5.701
1783540947,TOWER_B,132,0.0949,0.43
1783540948,TOWER_A,1534,0.8517,3.138
1783540949,TOWER_B,121,0.05,0.422
1783540950,TOWER_A,900,0.4987,3.031
1783540951,TOWER_B,136,0.0747,0.535
1783540952,TOWER_A,1060,0.5974,4.704
1783540953,TOWER_B,114,0.092,0.569
1783540954,TOWER_A,1096,0.5853,5.425
1783540955,TOWER_B,79,0.05,0.355
1783540956,TOWER_A,830,0.4517,2.029
1783540957,TOWER_B,117,0.0756,0.548
1783540958,TOWER_A,1163,0.6547,5.12
1783540959,TOWER_B,134,0.0692,0.639
1783540960,TOWER_A,1247,0.6785,2.624
1783540961,TOWER_B,134,0.1055,0.581
1783540962,TOWER_A,929,0.5143,4.064
1783540963,TOWER_B,86,0.05,0.247
1783540964,TOWER_A,711,0.3438,1.567
1783540965,TOWER_B,133,0.0777,0.641
1783540966,TOWER_A,487,0.2699,1.535
1783540967,TOWER_B,77,0.0572,0.242
1783540968,TOWER_A,484,0.2754,1.095
1783540969,TOWER_B,138,0.0866,0.685
1783540970,TOWER_A,1581,0.8562,4.715
1783540971,TOWER_B,146,0.0629,0.373
1783540972,TOWER_A,1151,0.6534,5.321
1783540973,TOWER_B,104,0.05,0.291
1783540974,TOWER_A,1478,0.8222,3.101
1783540975,TOWER_B,111,0.05,0.538
1783540976,TOWER_A,664,0.3336,2.2
1783540977,TOWER_B,64,0.05,0.208
1783540978,TOWER_A,1174,0.6524,4.67
1783540979,TOWER_B,146,0.0903,0.42
1783540980,TOWER_A,1302,0.7375,4.255
1783540981,TOWER_B,116,0.0567,0.485
1783540982,TOWER_A,840,0.4629,2.994
1783540983,TOWER_B,65,0.05,0.246
1783540984,TOWER_A,706,0.3926,2.075
1783540985,TOWER_B,92,0.052,0.245
1783540986,TOWER_A,805,0.4718,2.573
1783540987,TOWER_B,139,0.1094,0.564
1783540988,TOWER_A,622,0.3044,2.758
1783540989,TOWER_B,142,0.0841,0.401
1783540990,TOWER_A,940,0.516,1.925
1783540991,TOWER_B,70,0.05,0.209
1783540992,TOWER_A,873,0.4768,3.902
1783540993,TOWER_B,144,0.1106,0.475
1783540994,TOWER_A,1354,0.7611,4.27
1783540995,TOWER_B,145,0.1132,0.311
1783540996,TOWER_A,1217,0.6963,4.109
1783540997,TOWER_B,121,0.0967,0.313
1783540998,TOWER_A,574,0.3205,1.278
1783540999,TOWER_B,92,0.05,0.436
1783541000,TOWER_A,1419,0.7898,3.471
1783541001,TOWER_B,56,0.05,0.23
1783541002,TOWER_A,1358,0.7595,4.956
1783541003,TOWER_B,56,0.05,0.212
1783541004,TOWER_A,1133,0.617,2.879
